#,Seccion,Area,Nombre Area,Subarea,Nombre Subarea,Tipo,Pregunta,Opcion A,Opcion B,Opcion C,Respuesta correcta,Explicacion,Dificultad,Imagen URL,Tags,Piloto,Veces visto,Veces correcto,Stimulus ID,ID,Creada
267,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,"Un sistema legacy en .NET Framework tiene logica de negocio acoplada a SQL Server (queries en code-behind, transacciones distribuidas via MSDTC). El equipo quiere modernizar para que la logica sea testable unitariamente sin BD, pero no pueden reescribir todo. ¿Cual enfoque arquitectonico es el primer paso correcto?",Cambiar SQL Server por una NoSQL para desacoplar la persistencia,Migrar todo a microservicios con bases de datos independientes,"Aplicar Arquitectura Hexagonal (Ports and Adapters) introduciendo interfaces para persistencia, de modo que la logica de negocio dependa de abstracciones y los tests usen adapters in-memory",C,Hexagonal (b) es el patron clave para desacoplar logica de infraestructura: definir Ports (interfaces) y mover SQL a Adapters permite testear con fakes in-memory sin tocar BD. a) microservicios no resuelve el acoplamiento a SQL: solo lo distribuye. c) cambiar SQL Server por NoSQL no desacopla; sigue habiendo dependencia directa a infraestructura especifica.,hard,,,no,0,0,,952378a3-d179-45fe-bea3-802375f4873c,2026-05-29T10:42:53.431371+00:00
268,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Considere el siguiente caso: un equipo necesita decidir un estilo arquitectonico para un sistema embebido critico de tiempo real con recursos limitados y donde la complejidad de despliegue debe ser minima. ¿Que estilo es el mas adecuado?,SOA con ESB,Microservicios en contenedores,Monolitico con modulos bien delimitados,C,"En sistemas embebidos de tiempo real con recursos limitados, un monolitico bien modulado evita el overhead de red, contenedores y orquestacion que microservicios o SOA introducirian.",medium,,,no,0,0,,75e8d0f4-fbe5-4cf4-b3d6-50c5c1189cb5,2026-05-29T05:21:04.89607+00:00
269,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Un sistema de reservas de hotel tiene picos masivos en Black Friday (50x trafico). El equipo nota que el 90% de las peticiones son lecturas (busqueda de disponibilidad) y solo 10% escrituras (reserva). El backend monolitico no escala porque la BD relacional satura. ¿Que tactica arquitectonica resuelve el cuello de botella?,Migrar la BD a NoSQL para mejorar la escritura,Aumentar verticalmente el servidor de BD a la maxima capacidad disponible,"Aplicar CQRS separando el lado de lectura (con cache, read replicas y modelo desnormalizado) del lado de escritura (modelo transaccional normalizado), escalando cada uno independientemente",C,"CQRS (b) ataca directamente el ratio 90/10: read replicas + cache absorben las lecturas masivas, escrituras mantienen consistencia transaccional. a) NoSQL no optimiza lecturas masivas; el problema no es la escritura. c) escalado vertical tiene techo fisico y deja una unica BD como SPOF, no resuelve el problema estructural.",medium,,,no,0,0,,4c910079-6898-4c45-9142-3c519d05d4bf,2026-05-29T10:42:53.431371+00:00
270,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Considere el siguiente caso: el equipo de diseno debate si una caracteristica clave de los microservicios debe ser compartir una unica base de datos para todos los servicios. ¿Que principio de microservicios deben recordar?,Cada microservicio debe poseer su propia base de datos (database per service),Los microservicios deben acceder a la BD del cliente directamente,Compartir una sola BD evita inconsistencias y es lo recomendado,A,Uno de los principios fundamentales de microservicios es database per service: cada servicio posee y gestiona sus datos para mantener autonomia y bajo acoplamiento.,medium,,,no,0,0,,9a21e895-231e-40e3-9d6d-87d6713b11d6,2026-05-29T05:21:04.89607+00:00
271,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,"Considere el siguiente caso: el equipo de arquitectura debe documentar la decision de adoptar microservicios y registrar el contexto, la decision, las alternativas y las consecuencias para futuras referencias. ¿Que artefacto deberian producir?",Diagrama de clases,Architecture Decision Record (ADR),Diagrama de Gantt,B,"Un ADR (Architecture Decision Record) documenta decisiones arquitectonicas significativas con su contexto, alternativas y consecuencias, y es el artefacto estandar para este proposito.",medium,,,no,0,0,,abd2cc5a-de32-40ea-8299-fc70f43be398,2026-05-29T05:21:04.89607+00:00
272,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,"En arquitectura por capas, la capa de presentacion NO debe:",Acceder directamente a la base de datos,Recibir eventos del usuario,Renderizar la UI,A,"La capa de presentacion debe pasar por la capa de logica de negocio, nunca acceder directo a la DB.",medium,,,no,0,0,,e127d55e-8a01-4939-a6a8-d1eea5c1e2b3,2026-05-26T05:25:12.035914+00:00
273,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Considere el siguiente caso: en una arquitectura de microservicios el equipo necesita manejar una transaccion que afecta a tres servicios diferentes. No quieren usar transacciones distribuidas con 2PC. ¿Que patron pueden aplicar?,Builder,Singleton,Saga (coreografia u orquestacion),C,"El patron Saga coordina transacciones distribuidas mediante una secuencia de transacciones locales con compensaciones, sin requerir 2PC. Es el estandar en microservicios.",hard,,,no,0,0,,3d15b724-889f-40b9-bd95-b30c0ca6235e,2026-05-29T05:21:04.89607+00:00
274,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Una empresa SaaS necesita que su API REST tolere caídas de la base de datos durante hasta 30 segundos sin que el usuario vea errores. El patrón arquitectónico apropiado es:,Singleton para la conexión a base de datos,Circuit breaker combinado con cache y mecanismo de reintentos exponenciales,Aumentar el timeout de la conexión a 60 segundos,B,"El circuit breaker abre cuando detecta fallos repetidos, evitando saturar la BD; la cache sirve respuestas mientras tanto; y el backoff exponencial reintenta sin colapsar al servicio recuperándose. Aumentar timeout solo agrava el problema.",hard,,"circuit-breaker,resilencia,arquitectura",no,0,0,,0107a811-4776-5df2-949a-bd2274231189,2026-05-30T17:06:13.437472
275,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Considere el siguiente caso: una pyme va a lanzar un MVP de un sistema de reservas con un equipo de tres desarrolladores y plazo de seis semanas. Las funcionalidades son acotadas y la carga prevista es baja. ¿Cual estrategia arquitectonica es la mas razonable para arrancar?,Microservicios con orquestador y service mesh,Arquitectura event-driven con CQRS y event sourcing,Monolitica bien estructurada en capas,C,"Para un MVP pequeno con equipo y tiempo reducidos, un monolitico en capas reduce complejidad operativa y acelera la entrega. Microservicios y CQRS anaden overhead innecesario en esta escala.",medium,,,no,0,0,,ae345116-ebcf-4dd0-8459-c37ed08883fd,2026-05-29T05:21:04.89607+00:00
276,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Considere el siguiente caso: una arquitectura hexagonal (puertos y adaptadores) busca separar el nucleo de dominio de los detalles externos. ¿Que beneficio principal aporta este estilo?,Elimina la necesidad de pruebas unitarias,"Facilita reemplazar tecnologias externas (BD, UI, frameworks) sin tocar el dominio",Obliga a usar microservicios,B,"La arquitectura hexagonal aisla el dominio de los detalles tecnologicos mediante puertos (interfaces) y adaptadores, permitiendo reemplazar tecnologias externas sin modificar la logica de negocio.",hard,,,no,0,0,,df9a01c3-34d0-4598-93c9-32977543452c,2026-05-29T05:21:04.89607+00:00
277,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,"Una empresa logistica tiene un ERP legacy en COBOL/Mainframe que no se puede modificar. Necesitan exponer sus datos (clientes, ordenes, inventario) a 3 nuevas apps modernas (mobile, web, partners API) con esquemas y protocolos distintos. El presupuesto no permite reescribir el ERP. ¿Cual patron arquitectonico resuelve mejor el problema?",Anti-Corruption Layer (ACL) que traduce el modelo del legacy a los modelos de dominio de cada app moderna,Service Mesh con Istio para enrutar las peticiones al mainframe,API Gateway que enruta directamente las peticiones REST al mainframe,A,"ACL (b) aisla el modelo COBOL heredado y traduce a los modelos de dominio modernos sin contaminar las apps nuevas con conceptos legacy. a) Service Mesh resuelve observabilidad/trafico entre microservicios, no traduccion semantica entre modelos. c) un API Gateway sin traduccion semantica expondria nombres y estructuras COBOL a las apps modernas, propagando la deuda tecnica.",hard,,,no,0,0,,c61ec212-6b69-41e3-97c1-cbfd3d7ff14d,2026-05-29T10:42:53.431371+00:00
278,disciplinar,2,Diseno de Sistemas de Software,1,Diseno arquitectonico de software,single,Un equipo construye un sistema de IoT que recibe telemetria de 200K dispositivos cada 5 segundos (40K eventos/segundo). Los datos deben analizarse en tiempo real para alertas y tambien almacenarse para reportes historicos. El equipo evalua arquitectura Lambda vs Kappa. La operacion solo tiene 2 ingenieros de plataforma. ¿Cual arquitectura es mas adecuada?,Arquitectura Lambda porque combina batch y streaming garantizando precision en historicos,"Arquitectura Kappa porque procesa todo como stream usando una sola pipeline (ej. Kafka + Flink), reduciendo complejidad operativa para 2 ingenieros",Arquitectura monolitica event-driven con cola FIFO porque simplifica el despliegue,B,"Kappa (b) usa una unica pipeline de streaming reduciendo carga operativa, critico con solo 2 ingenieros. a) Lambda obliga a mantener dos codebases (batch y streaming) sincronizados, inviable con equipo pequeno. c) un monolito con FIFO no escala a 40K eventos/s ni permite reprocesar streams para reportes historicos.",hard,,,no,0,0,,49410132-1ec0-4eb7-8d15-98135c01f459,2026-05-29T10:42:53.431371+00:00
279,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,Un módulo A invoca a un módulo B pasándole una bandera booleana que controla qué rama de código ejecutar internamente B. Este tipo de acoplamiento se clasifica como:,Acoplamiento de datos (data coupling),Acoplamiento de control (control coupling),Acoplamiento sin acoplamiento (no coupling),B,"El acoplamiento de control ocurre cuando un módulo influye en el comportamiento interno de otro pasándole información de control (banderas, switches). Es más fuerte que el de datos y debe minimizarse (Pressman). Fuente: 'Acoplamiento de componentes.pdf' (Drive Área 2).",medium,,"acoplamiento,cohesion,modularidad",no,0,0,,1bc5e146-96fe-590c-85c7-44886edb0023,2026-05-30T17:06:13.437615
280,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,El principio SOLID que dice que las clases deben tener una sola razon para cambiar es:,Liskov Substitution,Open/Closed,Single Responsibility,C,SRP: Single Responsibility Principle.,easy,,,no,0,0,,8cbaf43d-e78a-4c5a-bbf0-c43d49e922f8,2026-05-26T05:25:12.035914+00:00
281,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,Decorator agrega funcionalidad:,Modificando la clase original,"Dinámicamente sin modificar la clase, envolviendo el objeto",Heredando de la clase,B,Decorator: envuelve un objeto y agrega comportamiento sin alterar la clase original.,medium,,,no,0,0,,0b83f0be-cc58-479a-86ec-a7775f14835b,2026-05-29T02:16:20.387217+00:00
282,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,El patrón State permite que un objeto:,"Cambie su comportamiento cuando su estado interno cambia, pareciendo cambiar de clase",Se convierta en otro tipo,Se clone a sí mismo,A,"State: el objeto delega comportamiento al objeto de estado actual. Al cambiar de estado, cambia de comportamiento.",medium,,,no,0,0,,09314112-2f01-4b8c-ab8f-66434d302903,2026-05-29T02:16:20.387217+00:00
283,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,¿Qué patrón permite cambiar el algoritmo en tiempo de ejecución?,Observer,Singleton,Strategy,C,Strategy: familia de algoritmos intercambiables sin modificar el cliente.,medium,,,no,0,0,,4e7a2ce7-1b1e-410d-b597-1ff56813a8f9,2026-05-29T02:16:19.75535+00:00
284,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,"La tabla 'Pedido' tiene columnas: id_pedido (PK), id_cliente, nombre_cliente, telefono_cliente, id_producto, cantidad. ¿En qué forma normal se encuentra y qué transformación requiere para llegar a 3FN?",Está en 3FN; no requiere transformación,"Está en 1FN; tiene dependencias transitivas (datos del cliente dependen de id_cliente) y dependencias parciales si la PK fuera compuesta. Debe separarse en tablas Pedido, Cliente y DetallePedido",Está en 2FN; solo falta eliminar valores nulos,B,"Los datos del cliente dependen de id_cliente, no de id_pedido (dependencia transitiva). La 3FN exige eliminar estas dependencias creando una tabla Cliente independiente. Además, si un pedido tiene varios productos, debe extraerse a DetallePedido para evitar 1FN violada.",hard,normalizacion-3fn.png,"normalizacion,3FN,bases-datos",no,0,0,,3f0c4ff3-4112-5361-8fd8-2739fbd3ce97,2026-05-30T17:06:13.437687
285,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,El patrón Proxy se usa para:,Notificar cambios,Proporcionar un representante o sustituto de otro objeto controlando el acceso,Crear objetos complejos,B,"Proxy: representante que controla acceso al objeto real (lazy loading, caché, seguridad).",medium,,,no,0,0,,9d7a42f0-f751-480a-9d42-f4824e177a14,2026-05-29T02:16:20.387217+00:00
286,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,Builder se usa para:,Crear una sola instancia,Clonar objetos,Construir objetos complejos paso a paso,C,Builder: construye objetos complejos separando la construcción de la representación.,medium,,,no,0,0,,af72e534-c1ec-43fb-b7c5-ae7a28a5b6ad,2026-05-29T02:16:20.387217+00:00
287,disciplinar,2,Diseno de Sistemas de Software,2,"Diseno de modulos, componentes y de datos",single,Factory Method se usa para:,Delegar la creación de objetos a subclases,Garantizar una sola instancia,Notificar cambios de estado,A,Factory Method: interfaz de creación donde las subclases deciden qué clase instanciar.,medium,,,no,0,0,,f4035097-1cc4-4e1f-8730-d906369aa794,2026-05-29T02:16:20.387217+00:00
